timestamp,faceRotaion-x,faceRotaion-y,faceRotaion-z,faceRotaion-w,facePosition-x,facePosition-y,facePosition-z,deviceRotation-x,deviceRotation-y,deviceRotation-z,deviceRotation-w,devicePosition-x,devicePosition-y,devicePosition-z,rightEyePotision-x,rightEyePotision-y,rightEyePotision-z,leftEyePotision-x,leftEyePotision-y,leftEyePotision-z,rightEyeLookAtPosition-x,rightEyeLookAtPosition-y,rightEyeLookAtPosition-z,leftEyeLookAtPosition-x,leftEyeLookAtPosition-y,leftEyeLookAtPosition-z,rightEyeLookAtPoint-x,rightEyeLookAtPoint-y,leftEyeLookAtPoint-x,leftEyeLookAtPoint-y,centerEyeLookAtPoint-x,centerEyeLookAtPoint-y,rightEyeBlink,leftEyeBlink,rightEyeDistance,leftEyeDistance,targetPoint-x,targetPoint-y
2020111916283570600,0.04148795,-0.0378347,0.00096653344,0.9984219,-0.002950926,-0.011792089,-0.27000678,0.09308594,-0.013606708,0.00054289354,0.995565,0.0,0.0,0.0,-0.037456043,0.013986523,-0.24296339,0.027306316,0.014154467,-0.23792256,0.006852608,-0.17177752,1.7478974,-0.08476929,-0.1729877,1.7501458,-143.54530334,758.87377930,358.96743774,764.12518311,107.54589844,133.61824036,4.233419e-06,4.235069e-06,0.24623117,0.23990233,184.00000000,425.00000000
2020111916283570700,0.041235145,-0.03795327,0.0009278832,0.9984279,-0.0029530816,-0.012018556,-0.26995316,0.09264612,-0.0136206215,0.000624421,0.9956057,0.0,0.0,0.0,-0.03746177,0.013777299,-0.24293078,0.027299417,0.013940901,-0.23787491,0.0062444024,-0.17072563,1.7480611,-0.08539447,-0.17192172,1.7502788,-144.42376709,758.27075195,358.11843872,763.47131348,107.49710083,133.82641602,3.8960497e-06,3.8975677e-06,0.24618807,0.23984179,184.00000000,425.00000000
2020111916283570700,0.041259248,-0.03782985,0.0013775217,0.99843115,-0.0029714413,-0.012118715,-0.26989907,0.09245552,-0.013561206,0.0010201398,0.99562395,0.0,0.0,0.0,-0.037497923,0.013645367,-0.24286911,0.027264155,0.013867826,-0.23782681,0.006640274,-0.17069894,1.748128,-0.084996134,-0.1719757,1.7503533,-144.25779724,757.00213623,358.33193970,762.68792725,107.48665619,134.10974121,3.585566e-06,3.5869627e-06,0.24612537,0.23978584,184.00000000,425.00000000
2020111916283570800,0.04120462,-0.03771514,0.0017310344,0.99843717,-0.0029915934,-0.012235547,-0.26986396,0.09222932,-0.013507733,0.0014127152,0.99564517,0.0,0.0,0.0,-0.03753098,0.013507661,-0.2428306,0.027231932,0.013776873,-0.23780131,0.0069945194,-0.17058751,1.7481806,-0.084669136,-0.17192867,1.7504117,-144.11245728,755.77191162,358.46755981,761.83605957,107.47967529,134.49752808,3.2998253e-06,3.3011106e-06,0.24608481,0.23975162,184.00000000,425.00000000
2020111916283570900,0.040653847,-0.03770955,0.0022096392,0.9984589,-0.002945574,-0.012616036,-0.26983818,0.09151647,-0.013565697,0.0016508524,0.9957098,0.0,0.0,0.0,-0.037509277,0.013126317,-0.24283509,0.02725322,0.013460478,-0.2378043,0.0071730018,-0.16859771,1.7483908,-0.08450334,-0.17002,1.7506237,-143.67120361,754.70080566,358.90338135,761.26416016,107.54299164,134.99745178,3.0368556e-06,3.0380386e-06,0.24606529,0.23973905,184.00000000,425.00000000
2020111916283571000,0.0407386,-0.037641462,0.0019141098,0.99845874,-0.0029568977,-0.012451583,-0.2698489,0.09180838,-0.013600552,0.001311189,0.9956829,0.0,0.0,0.0,-0.037501376,0.013305587,-0.24283536,0.0272621,0.013601339,-0.23781487,0.0072206147,-0.16896394,1.7483399,-0.08445533,-0.1703335,1.7505735,-143.53030396,756.03289795,359.04232788,762.27490234,107.60766602,135.37362671,2.7948424e-06,2.795931e-06,0.24607398,0.23975849,184.00000000,425.00000000
2020111916283571100,0.040471423,-0.037776846,0.0014731539,0.9984652,-0.0029700873,-0.012383023,-0.26989606,0.0919166,-0.013659923,0.00088874367,0.99567264,0.0,0.0,0.0,-0.037497416,0.013419146,-0.24290352,0.027265135,0.013658369,-0.23786795,0.006713681,-0.16790651,1.7483693,-0.08494727,-0.16919225,1.7505925,-144.15483093,758.68780518,358.40066528,764.44372559,107.55423737,135.47734070,2.5721158e-06,2.5731179e-06,0.2461468,0.23981471,184.00000000,425.00000000
2020111916283571100,0.040642876,-0.037974954,0.0010639033,0.99845123,-0.002997313,-0.012268997,-0.26992545,0.09207838,-0.0137051325,0.00049418054,0.9956574,0.0,0.0,0.0,-0.03751326,0.013551361,-0.24293576,0.027247626,0.013735569,-0.23787661,0.0061380714,-0.16845639,1.7482868,-0.08552006,-0.16966935,1.750501,-145.06573486,759.22808838,357.47097778,764.55236816,107.34967804,135.53295898,2.367139e-06,2.368061e-06,0.24618828,0.23982573,184.00000000,425.00000000
2020111916283571200,0.040265765,-0.03814424,0.0018050575,0.9984589,-0.0029847086,-0.012491744,-0.2699349,0.09164935,-0.013674304,0.0013894616,0.9956965,0.0,0.0,0.0,-0.0375485,0.013300801,-0.24297987,0.02721002,0.013582211,-0.2378951,0.0059407726,-0.16694102,1.7484066,-0.08569826,-0.16828613,1.7506154,-145.66172791,758.78533936,356.87411499,764.91156006,107.09963226,135.49238586,2.178497e-06,2.1793453e-06,0.24622351,0.23983106,184.00000000,425.00000000
2020111916283571300,0.04027411,-0.038296625,0.0018390667,0.9984528,-0.0030129445,-0.012478087,-0.2699423,0.091641136,-0.013671028,0.0013920271,0.99569726,0.0,0.0,0.0,-0.037586477,0.0133120995,-0.24299753,0.027170466,0.013597079,-0.23789285,0.005894311,-0.16706309,1.7483771,-0.08572481,-0.16841877,1.7506049,-146.08390808,758.70532227,356.45889282,764.87921143,106.82643127,135.47474670,2.0048883e-06,2.0056689e-06,0.24624734,0.23982519,184.00000000,425.00000000
