timestamp,faceRotaion-x,faceRotaion-y,faceRotaion-z,faceRotaion-w,facePosition-x,facePosition-y,facePosition-z,deviceRotation-x,deviceRotation-y,deviceRotation-z,deviceRotation-w,devicePosition-x,devicePosition-y,devicePosition-z,rightEyePotision-x,rightEyePotision-y,rightEyePotision-z,leftEyePotision-x,leftEyePotision-y,leftEyePotision-z,rightEyeLookAtPosition-x,rightEyeLookAtPosition-y,rightEyeLookAtPosition-z,leftEyeLookAtPosition-x,leftEyeLookAtPosition-y,leftEyeLookAtPosition-z,rightEyeLookAtPoint-x,rightEyeLookAtPoint-y,leftEyeLookAtPoint-x,leftEyeLookAtPoint-y,centerEyeLookAtPoint-x,centerEyeLookAtPoint-y,rightEyeBlink,leftEyeBlink,rightEyeDistance,leftEyeDistance,operationType,operationPoint-x,operationPoint-y
2020111917072896000,-0.02585438,-0.0064006196,-0.011811921,0.99957544,-0.00772335,-0.047796473,-0.2681517,0.05943489,-0.0146315675,0.015307003,0.9980076,0.0,0.0,0.0,-0.040020168,-0.018208353,-0.24146008,0.025409982,-0.019422095,-0.2405028,0.07485253,0.08314456,1.7526644,-0.019698303,0.08515935,1.7562518,-78.59673309,791.50799561,425.50476074,780.94342041,172.80239868,111.72511292,5.4594007e-06,5.45192e-06,0.2454305,0.24262004,none,0.00000000,0.00000000
2020111917072896000,-0.025799183,-0.0063245357,-0.011743863,0.9995781,-0.0077286214,-0.047768313,-0.26813832,0.059450585,-0.01465757,0.015303037,0.9980063,0.0,0.0,0.0,-0.04002525,-0.018187465,-0.24143842,0.02540521,-0.019392617,-0.24049138,0.07522039,0.082980685,1.7526741,-0.019329336,0.0849831,1.7562824,-78.17109680,791.47808838,425.94836426,780.99066162,173.17440796,111.62832642,5.02433e-06,5.017446e-06,0.24540846,0.24260585,none,0.00000000,0.00000000
2020111917072896100,-0.026199121,-0.0061614164,-0.011811122,0.99956805,-0.0077633504,-0.047993883,-0.26811644,0.05903543,-0.014707674,0.015153304,0.9980325,0.0,0.0,0.0,-0.040046737,-0.018387021,-0.24142937,0.025383862,-0.019601123,-0.24050307,0.07572035,0.08419906,1.7525805,-0.018845217,0.08621703,1.7562062,-77.71358490,791.14923096,426.37597656,780.58984375,173.49522400,111.51822662,4.6239315e-06,4.6175956e-06,0.24541794,0.24263197,none,0.00000000,0.00000000
2020111917072896200,-0.02539623,-0.0061059543,-0.011796414,0.99958915,-0.0078101666,-0.0474749,-0.26822227,0.06000993,-0.014718033,0.0151249785,0.99797463,0.0,0.0,0.0,-0.040092163,-0.017912162,-0.24148464,0.025338562,-0.019125333,-0.24056639,0.0759768,0.08176402,1.7526549,-0.018603792,0.08377514,1.7563013,-77.78546906,792.62786865,426.24771118,782.09362793,173.69332886,111.22885132,4.255441e-06,4.24961e-06,0.24544463,0.24265203,none,0.00000000,0.00000000
2020111917072896300,-0.025262829,-0.0061300555,-0.010503614,0.99960685,-0.0077512823,-0.04751354,-0.26821357,0.05996805,-0.014585361,0.016368091,0.9979595,0.0,0.0,0.0,-0.04010927,-0.018041162,-0.24146806,0.025324382,-0.019085236,-0.24055104,0.075803004,0.081503175,1.7526876,-0.0187933,0.08326929,1.7563412,-78.19179535,790.89538574,425.86599731,781.77764893,173.76303101,110.94381714,3.9163165e-06,3.91095e-06,0.24544054,0.24263218,none,0.00000000,0.00000000
2020111917072896400,-0.025655944,-0.0061732754,-0.01016253,0.9996002,-0.0077420077,-0.047715876,-0.2681326,0.05956879,-0.014563057,0.016653297,0.997979,0.0,0.0,0.0,-0.04012164,-0.018244313,-0.24141237,0.02531265,-0.019243224,-0.24049056,0.07552673,0.08266031,1.7526901,-0.019068627,0.08436332,1.7563313,-78.70797729,790.40936279,425.40286255,781.66033936,173.68940735,110.60305023,3.6042175e-06,3.5992787e-06,0.2454028,0.24258347,none,0.00000000,0.00000000
2020111917072896400,-0.025944842,-0.0062960284,-0.010104582,0.9995925,-0.0077426494,-0.04791295,-0.2680437,0.059092652,-0.01454057,0.016746748,0.99800605,0.0,0.0,0.0,-0.0401321,-0.018429704,-0.24134827,0.025302099,-0.019420326,-0.24041039,0.074985,0.08326082,1.7527453,-0.01961452,0.08495274,1.7563596,-79.56562042,789.29943848,424.60058594,780.60778809,173.54692078,110.42267609,3.3169904e-06,3.312445e-06,0.2453553,0.24251701,none,0.00000000,0.00000000
2020111917072896500,-0.02641984,-0.0062868786,-0.0107074715,0.9995739,-0.00780739,-0.048226222,-0.26792446,0.058420725,-0.014532669,0.016183201,0.99805504,0.0,0.0,0.0,-0.04016116,-0.018678581,-0.24125698,0.025271788,-0.01974763,-0.24031788,0.07516907,0.0839008,1.7527785,-0.0194311,0.085707165,1.7563999,-79.65468597,787.57000732,424.57159424,778.21350098,173.42999268,110.47319031,3.052653e-06,3.0484696e-06,0.24528909,0.24244858,none,0.00000000,0.00000000
2020111917072896600,-0.026787193,-0.006382114,-0.011535247,0.9995542,-0.007885463,-0.04830295,-0.26786494,0.058213275,-0.014548724,0.015387871,0.99807954,0.0,0.0,0.0,-0.040196314,-0.018682422,-0.2412263,0.025234558,-0.019859064,-0.24027157,0.0749499,0.08443424,1.7527919,-0.019662894,0.08639695,1.7563994,-80.30077362,788.27874756,423.91824341,778.00964355,173.27876282,110.57925415,2.8093812e-06,2.8055308e-06,0.24526498,0.2424079,none,0.00000000,0.00000000
2020111917072896700,-0.026595473,-0.0064139296,-0.011223137,0.99956274,-0.007827235,-0.048129093,-0.26792693,0.058559336,-0.0145172775,0.01573983,0.9980543,0.0,0.0,0.0,-0.04015804,-0.01853898,-0.24127872,0.025273493,-0.019674873,-0.24032108,0.07483517,0.08329251,1.7528145,-0.019781029,0.08519168,1.7564198,-80.05726624,788.16210938,424.12722778,778.23699951,173.19091797,110.77491760,2.585496e-06,2.5819525e-06,0.24529937,0.24244602,none,0.00000000,0.00000000
2020111917072896800,-0.026515141,-0.006316249,-0.01168993,0.9995602,-0.007842338,-0.048006903,-0.26796985,0.05878216,-0.014485577,0.015344314,0.99804777,0.0,0.0,0.0,-0.040140904,-0.018390996,-0.24131119,0.025289705,-0.019588387,-0.24036479,0.07516286,0.08209798,1.7528323,-0.019467069,0.084080644,1.7564453,-79.44207001,788.00628662,424.68795776,777.57427979,173.10780334,111.11845398,2.3794528e-06,2.3761916e-06,0.24531738,0.24248403,none,0.00000000,0.00000000
2020111917072896800,-0.026464324,-0.0063285837,-0.012138025,0.999556,-0.00787295,-0.0478487,-0.26798615,0.058975484,-0.014333593,0.014973984,0.99804425,0.0,0.0,0.0,-0.040146336,-0.018206755,-0.24132594,0.025283128,-0.019462777,-0.24037641,0.07521919,0.080803454,1.7528877,-0.019422222,0.08286546,1.756504,-79.41583252,788.07293701,424.68276978,777.15100098,172.98228455,111.48069763,2.1898295e-06,2.1868282e-06,0.24531904,0.24248476,none,0.00000000,0.00000000
2020111917072896900,-0.026030721,-0.005889303,-0.01379021,0.99954873,-0.008145451,-0.047458086,-0.26808658,0.0595757,-0.013984978,0.013502895,0.9980344,0.0,0.0,0.0,-0.04029945,-0.017733121,-0.24137458,0.025126208,-0.01920725,-0.24047732,0.077012494,0.07705425,1.752931,-0.017600067,0.079417065,1.7566329,-78.49005890,787.65002441,425.55508423,774.93383789,172.90242004,111.93846130,2.0153177e-06,2.0125553e-06,0.24535729,0.24254811,none,0.00000000,0.00000000
2020111917072897000,-0.025925694,-0.005929601,-0.013933863,0.9995492,-0.008048498,-0.04738452,-0.26816,0.059637666,-0.013960236,0.013505417,0.9980311,0.0,0.0,0.0,-0.040196482,-0.017656054,-0.24144465,0.025228664,-0.01914894,-0.24054176,0.076668456,0.07454093,1.7530084,-0.017973728,0.07691934,1.7566826,-77.92205048,784.87078857,426.03662109,772.00006104,172.88504028,112.83099365,1.854713e-06,1.8521708e-06,0.24540378,0.24261802,none,0.00000000,0.00000000
2020111917072897100,-0.02647886,-0.006053624,-0.013728849,0.9995368,-0.007945808,-0.04750612,-0.2682378,0.05943314,-0.013950206,0.013786808,0.99803954,0.0,0.0,0.0,-0.0401119,-0.017761128,-0.24156268,0.025313666,-0.019226218,-0.2406436,0.07603328,0.07522704,1.7528957,-0.018598473,0.07756231,1.7565306,-77.87527466,784.82531738,426.00546265,772.17468262,172.90783691,113.61464691,1.7069073e-06,1.7045676e-06,0.24551365,0.24273396,none,0.00000000,0.00000000
2020111917072897200,-0.026739564,-0.006242056,-0.012969683,0.99953884,-0.007762397,-0.04756243,-0.26840854,0.059499122,-0.014105823,0.0146657955,0.9980209,0.0,0.0,0.0,-0.039982587,-0.017852237,-0.24175993,0.025444822,-0.019217087,-0.24081856,0.075386815,0.0747221,1.7527634,-0.019260773,0.07690755,1.7563705,-77.36878967,783.25262451,426.35195923,771.43212891,173.02226257,114.48389435,1.8931303e-05,1.8922052e-05,0.24569325,0.24292038,none,0.00000000,0.00000000
2020111917072897300,-0.027595725,-0.0063475342,-0.011687707,0.99953073,-0.0076405853,-0.0478587,-0.26854253,0.059198763,-0.014125845,0.015780345,0.99802154,0.0,0.0,0.0,-0.03993991,-0.018184945,-0.2419492,0.025490656,-0.01938082,-0.24099775,0.07521975,0.07068488,1.752754,-0.01933233,0.07259745,1.7563834,-77.07427216,774.05773926,426.66027832,763.63580322,173.24980164,116.09458160,0.0021570767,0.0020311459,0.24589694,0.24311583,none,0.00000000,0.00000000
2020111917072897300,-0.029297614,-0.0064749955,-0.011430538,0.99948436,-0.0076908735,-0.048227094,-0.26876608,0.05884211,-0.014063729,0.01602166,0.9980396,0.0,0.0,0.0,-0.040010363,-0.018478919,-0.2422806,0.025420617,-0.019638905,-0.24131194,0.07343489,0.029020283,1.7539345,-0.020307392,0.030646788,1.757533,-80.02744293,711.01660156,424.66522217,700.87280273,173.23585510,123.78928375,0.08396679,0.083369344,0.24625635,0.24344064,none,0.00000000,0.00000000
2020111917072897400,-0.03148866,-0.007015837,-0.0110461535,0.99941844,-0.007603525,-0.04866006,-0.269004,0.058367882,-0.014027146,0.016012356,0.99806815,0.0,0.0,0.0,-0.039972603,-0.018820588,-0.24268226,0.025458217,-0.019925762,-0.2416426,0.07108956,-0.13945027,1.7505857,-0.019995332,-0.1388301,1.7543032,-82.31529999,464.08612061,425.26940918,454.42236328,173.20268250,156.17826843,0.29788908,0.29632822,0.24667124,0.2437956,none,0.00000000,0.00000000
2020111917072897500,-0.03227926,-0.007840411,-0.011371716,0.99938345,-0.007518337,-0.048610218,-0.26877582,0.05835673,-0.014001593,0.015731065,0.9980737,0.0,0.0,0.0,-0.039912563,-0.01870904,-0.24255528,0.025515758,-0.019852424,-0.24140573,0.07168649,-0.33146295,1.7296851,-0.014479026,-0.33204195,1.7336739,-79.43759155,183.04678345,432.62036133,173.10636902,173.65832520,216.69056702,0.6298034,0.61730385,0.2465281,0.24356087,none,0.00000000,0.00000000
2020111917072897600,-0.0308062,-0.007875807,-0.010973018,0.9994342,-0.0074241594,-0.047678128,-0.26860774,0.059720024,-0.014155027,0.015332281,0.99799705,0.0,0.0,0.0,-0.039845012,-0.017880859,-0.24230194,0.025584152,-0.01897375,-0.24115059,0.09167152,-0.1610528,1.7482274,0.007415043,-0.16104177,1.7537149,-53.71439743,442.69326782,462.81335449,432.73092651,176.85098267,251.19839478,0.8765317,0.8746003,0.24620637,0.24324507,none,0.00000000,0.00000000
2020111917072897700,-0.029828018,-0.008282866,-0.010719808,0.9994632,-0.0073198876,-0.047181357,-0.268198,0.06016374,-0.014201918,0.015224901,0.99797136,0.0,0.0,0.0,-0.039778586,-0.017453015,-0.24186093,0.025650201,-0.018512389,-0.24065807,0.08408271,-0.22758405,1.7432094,0.000127526,-0.22796296,1.7481809,-63.02783585,350.69964600,453.77957153,341.18197632,179.12521362,294.86550903,0.84344465,0.842529,0.24573085,0.24272814,none,0.00000000,0.00000000
2020111917072897700,-0.028394355,-0.008175776,-0.0109088635,0.99950385,-0.0073405905,-0.046798956,-0.26795414,0.060596313,-0.014247057,0.015163869,0.9979454,0.0,0.0,0.0,-0.039784055,-0.017134761,-0.24152611,0.025644556,-0.018221103,-0.24033765,0.06359559,-0.27698648,1.738825,-0.023106955,-0.2771146,1.7422359,-90.24594879,282.16418457,422.85583496,272.91409302,178.40246582,345.24078369,0.5635642,0.559757,0.24537978,0.24238779,none,0.00000000,0.00000000
2020111917072897800,-0.027939314,-0.008091184,-0.010895399,0.99951744,-0.007345638,-0.046546683,-0.26794168,0.060954273,-0.01432092,0.015097248,0.9979236,0.0,0.0,0.0,-0.03978574,-0.016907576,-0.24148141,0.025643075,-0.017993044,-0.24030443,0.059221316,-0.18121266,1.749298,-0.029837059,-0.18072136,1.7522924,-96.81353760,424.53656006,414.29794312,415.27249146,176.87095642,381.09387207,0.33251098,0.3310734,0.24532028,0.24233764,none,0.00000000,0.00000000
2020111917072897900,-0.026970362,-0.008489264,-0.010941644,0.9995404,-0.007292044,-0.045707513,-0.2680069,0.062442545,-0.014351661,0.015924267,0.9978183,0.0,0.0,0.0,-0.039752237,-0.016117753,-0.24151602,0.025675546,-0.017209077,-0.24028756,0.046372995,-0.079322614,1.7556291,-0.04407491,-0.07821698,1.7575649,-113.88619995,579.82653809,396.07775879,570.49804688,173.57402039,401.42764282,0.20625232,0.20557766,0.24529576,0.2422674,none,0.00000000,0.00000000
2020111917072898000,-0.027385425,-0.008130891,-0.011349798,0.99952745,-0.0074129,-0.04565278,-0.26801738,0.062459607,-0.014338905,0.015917853,0.9978176,0.0,0.0,0.0,-0.039829515,-0.016014082,-0.24152787,0.025598176,-0.017159551,-0.2403445,0.04766933,-0.006207089,1.7565331,-0.043052666,-0.004760854,1.7584386,-112.96198273,685.90435791,396.69873047,675.92810059,170.31169128,411.07025146,0.14998318,0.14953116,0.24531317,0.24231218,none,0.00000000,0.00000000
2020111917072898100,-0.027070764,-0.007641956,-0.011273058,0.99954075,-0.0075260783,-0.04535366,-0.2681657,0.06297967,-0.014267201,0.015962329,0.9977852,0.0,0.0,0.0,-0.039920762,-0.015736198,-0.24162565,0.025508206,-0.016873762,-0.24050677,0.062447466,0.05234766,1.7545925,-0.028922629,0.054012977,1.7574959,-94.12008667,772.99133301,414.34094238,762.94866943,168.84344482,411.15792847,0.08390888,0.0832295,0.2454063,0.24244359,none,0.00000000,0.00000000
2020111917072898100,-0.026499767,-0.006529186,-0.0119616045,0.99955595,-0.0077742827,-0.045082405,-0.26832637,0.06337414,-0.014140792,0.015106577,0.9977753,0.0,0.0,0.0,-0.040068846,-0.01545009,-0.24168108,0.025360707,-0.016682299,-0.24070588,0.070225894,0.093024656,1.7523276,-0.02158311,0.09502493,1.7556207,-85.05023193,834.65618896,422.48214722,823.84100342,168.48315430,398.82754517,0.045086138,0.044585876,0.24546683,0.24261242,none,0.00000000,0.00000000
2020111917072898200,-0.0264279,-0.005783204,-0.012633518,0.9995542,-0.007987412,-0.045424487,-0.26844573,0.06271262,-0.013960868,0.014164727,0.99783343,0.0,0.0,0.0,-0.040202208,-0.015752142,-0.2417485,0.025226908,-0.017074926,-0.24086866,0.07430023,0.13041714,1.7496141,-0.018089993,0.1327321,1.7530428,-80.68656158,885.66290283,425.69415283,874.13751221,168.58581543,356.76293945,0.01976706,0.019690322,0.24557419,0.24278729,none,0.00000000,0.00000000
2020111917072898300,-0.02607288,-0.00519496,-0.012448012,0.99956906,-0.008055421,-0.045621853,-0.26858476,0.062396597,-0.013808761,0.014233217,0.99785435,0.0,0.0,0.0,-0.040248983,-0.015979921,-0.24182817,0.025181597,-0.01728079,-0.24102628,0.07681208,0.14842659,1.7479627,-0.016160982,0.15080678,1.7514693,-77.62671661,909.51519775,427.73269653,898.24688721,168.43197632,284.18249512,0.0085013695,0.008542784,0.245675,0.24295351,none,0.00000000,0.00000000
2020111917072898400,-0.025939338,-0.005047408,-0.012297514,0.9995752,-0.008060341,-0.04583372,-0.26869443,0.062053595,-0.013722137,0.01438827,0.99787474,0.0,0.0,0.0,-0.040254615,-0.01620849,-0.24192023,0.025176581,-0.017490285,-0.24113828,0.075323716,0.15446645,1.7474295,-0.017979935,0.15683368,1.7507827,-79.56675720,915.99627686,425.23468018,904.90637207,165.26043701,236.90858459,0.0026371076,0.0027351896,0.24578151,0.24307908,none,0.00000000,0.00000000
2020111917072898400,-0.026124952,-0.0047485433,-0.012115669,0.99957407,-0.00822159,-0.046042476,-0.2688593,0.061833147,-0.01329865,0.014638423,0.9978906,0.0,0.0,0.0,-0.040409744,-0.016418587,-0.24207623,0.025022354,-0.017677458,-0.24133384,0.0742719,0.15673257,1.7471117,-0.019202482,0.15905868,1.7503515,-82.34545135,917.25903320,422.07873535,906.38763428,162.70950317,180.32032776,0.0,0.0,0.24597442,0.2432707,none,0.00000000,0.00000000
2020111917072898500,-0.026484597,-0.0036856893,-0.011804961,0.9995728,-0.008691681,-0.046233505,-0.2691715,0.061836787,-0.012277609,0.014890502,0.99789965,0.0,0.0,0.0,-0.040838856,-0.016609043,-0.24233992,0.024595384,-0.017830659,-0.24173732,0.077221006,0.16381508,1.7460034,-0.015993688,0.16610163,1.7493733,-82.30421448,925.90307617,422.12179565,915.44219971,163.06988525,116.00698090,0.0,0.0,0.2463175,0.24363866,none,0.00000000,0.00000000
2020111917072898600,-0.027142411,-0.0037787626,-0.011497672,0.9995583,-0.008672204,-0.046635,-0.26949984,0.06154562,-0.012105547,0.015062407,0.9979171,0.0,0.0,0.0,-0.040841725,-0.016994888,-0.24271233,0.02459317,-0.01817552,-0.24209805,0.07630794,0.16908163,1.7451645,-0.016889438,0.17132124,1.7484729,-83.27236176,929.97906494,420.81387329,919.85144043,164.07275391,65.50590515,0.0,0.0,0.24671066,0.2440218,none,0.00000000,0.00000000
2020111917072898700,-0.027612247,-0.00357465,-0.011472199,0.99954647,-0.00873428,-0.04699238,-0.26975253,0.06127919,-0.011790271,0.015031971,0.99793786,0.0,0.0,0.0,-0.040893607,-0.01732838,-0.24297926,0.02454157,-0.018506095,-0.24239136,0.077202134,0.17247309,1.7444888,-0.015886838,0.17471921,1.7478424,-82.37039185,931.77911377,421.57757568,921.69641113,166.92352295,30.34835815,0.0,0.0,0.24700502,0.24433243,none,0.00000000,0.00000000
2020111917072898800,-0.028018959,-0.003397591,-0.011319881,0.9995375,-0.0088265035,-0.047338296,-0.26997593,0.06096417,-0.011446416,0.015055077,0.99796075,0.0,0.0,0.0,-0.04098454,-0.017661978,-0.24321476,0.024451198,-0.018820142,-0.24265023,0.07774865,0.17273967,1.7441581,-0.015322065,0.1749564,1.7475431,-82.35115814,928.97027588,421.40411377,919.06933594,169.68933105,6.03800249,0.0,0.0,0.24727535,0.24460416,none,0.00000000,0.00000000
2020111917072898800,-0.029005963,-0.0038470204,-0.010002869,0.99952173,-0.00862286,-0.048033845,-0.27001026,0.05992558,-0.011583545,0.016109677,0.9980055,0.0,0.0,0.0,-0.040880956,-0.018389657,-0.24333405,0.024557136,-0.019373173,-0.24271488,0.07601064,0.17472693,1.7438858,-0.01706234,0.1767005,1.7472156,-83.59450531,924.43341064,420.07861328,915.94085693,170.50250244,-9.18371201,0.0,0.0,0.24742857,0.24472207,none,0.00000000,0.00000000
2020111917072898900,-0.028761726,-0.004005624,-0.009728416,0.999531,-0.008702959,-0.048102822,-0.27009866,0.05996191,-0.011624004,0.016064921,0.9980036,0.0,0.0,0.0,-0.04098581,-0.018489601,-0.24341798,0.024452634,-0.019436782,-0.24277927,0.07549992,0.17274337,1.7440082,-0.017586093,0.17466277,1.747336,-85.24744415,920.57470703,418.36672974,912.37463379,170.28686523,-17.90632057,0.0,0.0,0.24753588,0.2447805,none,0.00000000,0.00000000
2020111917072899000,-0.028444882,-0.0041474877,-0.009362794,0.9995429,-0.008835407,-0.047891326,-0.2702079,0.060500596,-0.011671516,0.016055956,0.9979708,0.0,0.0,0.0,-0.04114738,-0.018318826,-0.24351732,0.024291573,-0.01921787,-0.24286161,0.074500136,0.17259732,1.7439879,-0.018590806,0.17444718,1.7472777,-88.08041382,922.24407959,415.46060181,914.43658447,169.40550232,-21.75033379,0.0,0.0,0.24764767,0.24482886,none,0.00000000,0.00000000
2020111917072899100,-0.027495965,-0.0040727616,-0.009333543,0.99957013,-0.009069509,-0.047423497,-0.2702989,0.061486255,-0.011596285,0.015639307,0.99791795,0.0,0.0,0.0,-0.04137976,-0.017903784,-0.24354787,0.024059325,-0.018799968,-0.24290259,0.074078605,0.17106357,1.7441545,-0.018964116,0.17290318,1.7474236,-90.87165833,924.34460449,412.72772217,916.57684326,167.99301147,-23.40830040,0.0,0.0,0.24768609,0.24481413,none,0.00000000,0.00000000
2020111917072899100,-0.02623451,-0.0041949796,-0.009350398,0.9996033,-0.009236927,-0.04668944,-0.2704422,0.062964655,-0.0115021765,0.015251097,0.9978329,0.0,0.0,0.0,-0.0415539,-0.017236741,-0.24362549,0.023885,-0.018135622,-0.24296491,0.07356275,0.16794544,1.7444528,-0.019446801,0.16978475,1.7477156,-93.21419525,926.79351807,410.40478516,919.00524902,166.56913757,-24.65310860,0.0,0.0,0.24774425,0.2448088,none,0.00000000,0.00000000
2020111917072899200,-0.02587535,-0.0042252466,-0.009417341,0.9996119,-0.009210806,-0.04644391,-0.27049765,0.063482486,-0.011563105,0.015168201,0.99780077,0.0,0.0,0.0,-0.041525867,-0.017006313,-0.24366207,0.023912862,-0.017914118,-0.24299751,0.073707566,0.16804166,1.7444222,-0.019287754,0.16989815,1.7476962,-92.72841644,929.37390137,410.87731934,921.51379395,165.48991394,-26.01515770,0.0,0.0,0.2477596,0.24482755,none,0.00000000,0.00000000
2020111917072899300,-0.02513483,-0.00422646,-0.0096178,0.99962884,-0.00916008,-0.04619327,-0.2705216,0.06397842,-0.011664998,0.01501945,0.9977701,0.0,0.0,0.0,-0.041464265,-0.016782764,-0.24364325,0.023974095,-0.017717347,-0.24297832,0.07391776,0.16572659,1.7446672,-0.019073639,0.16761807,1.7479508,-91.88495636,928.28314209,411.76251221,920.20697021,164.49291992,-26.37240028,0.0,0.0,0.24771553,0.24480017,none,0.00000000,0.00000000
2020111917072899400,-0.024132486,-0.004740868,-0.010237618,0.9996451,-0.008910063,-0.04570069,-0.27057195,0.06490533,-0.012353735,0.014482089,0.9977098,0.0,0.0,0.0,-0.041207843,-0.016305069,-0.24366963,0.024228595,-0.01731987,-0.24293604,0.072338894,0.16229977,1.7451011,-0.020625569,0.16429827,1.7482958,-91.55897522,928.24206543,412.15429688,919.45404053,163.64561462,-26.26567650,0.0,0.0,0.24766678,0.24475482,none,0.00000000,0.00000000
2020111917072899500,-0.024075765,-0.0046282685,-0.011534064,0.9996329,-0.008909495,-0.045685988,-0.27054143,0.06508284,-0.0128157465,0.013296134,0.99770904,0.0,0.0,0.0,-0.041126482,-0.016210021,-0.24363016,0.02430721,-0.017394857,-0.24290727,0.07293588,0.15638578,1.7456415,-0.020094406,0.1586022,1.7488394,-90.04115295,920.52374268,413.64044189,910.32336426,162.86521912,-25.13425446,0.0,0.0,0.24760817,0.24473938,none,0.00000000,0.00000000
2020111917072899500,-0.024881681,-0.0045329183,-0.011876941,0.99960953,-0.009080221,-0.04601333,-0.2704655,0.06482917,-0.012564793,0.013004097,0.9977325,0.0,0.0,0.0,-0.041271433,-0.01647167,-0.24359545,0.024161555,-0.01770103,-0.24288322,0.07210885,0.12914695,1.7478713,-0.02144831,0.13131338,1.751036,-92.72955322,877.91717529,410.50778198,867.35223389,161.80148315,-19.99574661,0.0,0.0,0.24761541,0.24472304,none,0.00000000,0.00000000
2020111917072899600,-0.02575948,-0.005186324,-0.012366086,0.9995782,-0.009073376,-0.046369206,-0.27040106,0.06446012,-0.012249663,0.012773433,0.9977634,0.0,0.0,0.0,-0.041271504,-0.016749414,-0.24362548,0.02415929,-0.018039867,-0.2428253,0.07002409,0.0861594,1.7506223,-0.024140086,0.088249415,1.7537645,-95.70864105,812.38873291,407.00106812,801.28155518,160.54188538,-8.66054630,0.0,0.0,0.24766359,0.24469008,none,0.00000000,0.00000000
2020111917072899700,-0.026150014,-0.005844563,-0.013390301,0.99955124,-0.008973204,-0.046579573,-0.27027777,0.06417927,-0.011990777,0.0121846115,0.9977919,0.0,0.0,0.0,-0.041147813,-0.016873745,-0.2435693,0.024279099,-0.018295592,-0.24267912,0.06764315,0.056254514,1.752131,-0.026774231,0.058413096,1.7551976,-97.84182739,767.60656738,404.73257446,755.38366699,159.23046875,6.83740997,0.0012882138,0.0011969681,0.24759617,0.24457587,none,0.00000000,0.00000000
2020111917072899800,-0.024460163,-0.007093735,-0.014786883,0.9995663,-0.008563597,-0.045696765,-0.27038112,0.06584776,-0.01246331,0.011307174,0.9976877,0.0,0.0,0.0,-0.04072769,-0.015993686,-0.24365692,0.024692591,-0.017595869,-0.24260072,0.062654026,0.03756114,1.7529519,-0.03184872,0.039913673,1.7557732,-100.48067474,749.68103027,402.00695801,735.95123291,157.93777466,24.38983154,0.0038470426,0.0036264532,0.24755451,0.24448813,none,0.00000000,0.00000000
2020111917072899800,-0.023962917,-0.007768985,-0.015483629,0.9995628,-0.008346047,-0.045551438,-0.27041227,0.06620006,-0.012615529,0.010921005,0.99766684,0.0,0.0,0.0,-0.04050731,-0.015831135,-0.24370383,0.024909195,-0.017522907,-0.24255775,0.06006197,0.032026496,1.7531925,-0.034384906,0.034487627,1.7558864,-101.81790924,743.35839844,400.73748779,728.87408447,156.79093933,42.82428360,0.0051356996,0.0048725675,0.24755408,0.24446222,none,0.00000000,0.00000000
2020111917072899900,-0.024078386,-0.0077527347,-0.015435505,0.99956095,-0.008224271,-0.045581214,-0.27036297,0.06634864,-0.01263848,0.010973889,0.99765605,0.0,0.0,0.0,-0.040387288,-0.015857747,-0.24366017,0.025029413,-0.017543131,-0.2425162,0.058652453,0.027594993,1.7534138,-0.035869416,0.030028878,1.7559907,-102.58215332,736.64141846,399.93841553,722.22247314,155.79922485,62.17102432,0.0060443785,0.0057625,0.2474932,0.24443473,none,0.00000000,0.00000000
2020111917072900000,-0.024667671,-0.0078180395,-0.015640885,0.9995428,-0.008198858,-0.04591278,-0.27032086,0.06599357,-0.012543758,0.010725551,0.9976836,0.0,0.0,0.0,-0.040352743,-0.016144473,-0.24365704,0.025063127,-0.017855793,-0.24250305,0.057396915,0.030767016,1.753402,-0.03724138,0.03325104,1.755873,-103.92664337,738.24743652,398.44052124,723.60418701,154.61747742,81.62283325,0.0066263005,0.0063413763,0.24750301,0.24444778,none,0.00000000,0.00000000
2020111917072900100,-0.025720743,-0.0074678,-0.014209835,0.99954027,-0.008187004,-0.04649155,-0.2701951,0.06517816,-0.012020636,0.012006092,0.99772906,0.0,0.0,0.0,-0.04040357,-0.01675783,-0.24356839,0.02501776,-0.018281821,-0.24246354,0.058242153,0.03210391,1.7533997,-0.036454882,0.034316555,1.7558994,-103.32872009,733.76678467,399.06127930,720.68255615,153.41023254,101.32486725,0.0071298154,0.0068464987,0.2474648,0.24443544,none,0.00000000,0.00000000
2020111917072900200,-0.026189752,-0.0075462777,-0.013689661,0.9995347,-0.008022742,-0.04669866,-0.27010083,0.06491985,-0.011914034,0.012465145,0.99774146,0.0,0.0,0.0,-0.04027325,-0.016973132,-0.24350606,0.025149511,-0.018428246,-0.24239217,0.05812315,0.032651745,1.7534559,-0.036585882,0.034763932,1.7559474,-102.26897430,732.29718018,400.17681885,719.77758789,152.27584839,121.10593414,0.007550891,0.0072721895,0.2473969,0.24438916,none,0.00000000,0.00000000
